62.577044156672336,-47.143349860204616,80.03916029888428,-64.72478103528906
60.335144597124966,-52.314166912431276,74.95957963260312,-61.3473593136292
58.51958200715195,-58.30115544069282,73.93101522150555,-67.49381786799016
58.127910873628196,-64.70492186796626,72.44834283445938,-73.66959282087294
56.82077191024817,-70.48164487177442,70.66595802849875,-79.21774438839891
56.229203564415236,-76.84647991070939,69.20624044964075,-85.41694330229367
54.509561194575795,-82.60755952752737,67.97593423272109,-90.99412881045569
53.47233700863073,-88.72700577091028,68.66022888246896,-97.50475750223158
52.66309321593413,-95.03540575599837,67.27208174623925,-103.63948511664915
47.19878099573143,-93.59677240789775,66.12410348003526,-109.37934127116176
41.850896955406405,-91.2991400989952,60.61800172199323,-107.74835962579529
35.95636905845599,-89.60222913885848,54.57365755235269,-106.00831970273242
35.79891458818715,-83.58928550986228,54.350853906399166,-99.62805806485032
40.63083773210555,-80.02167493621572,55.58133916888086,-93.93202546034605
46.46965203591924,-80.59006051482459,54.02265232369771,-87.56219807356437
52.8030036702861,-81.43061023175007,52.8030036702861,-81.43061023175007
54.02265232369771,-87.56219807356437,46.46965203591924,-80.59006051482459
55.58133916888086,-93.93202546034605,40.63083773210555,-80.02167493621572
54.350853906399166,-99.62805806485032,35.79891458818715,-83.58928550986228
54.57365755235269,-106.00831970273242,35.95636905845599,-89.60222913885848
60.61800172199323,-107.74835962579529,41.850896955406405,-91.2991400989952
66.12410348003526,-109.37934127116176,47.19878099573143,-93.59677240789775
67.27208174623925,-103.63948511664915,52.66309321593413,-95.03540575599837
68.66022888246896,-97.50475750223158,53.47233700863073,-88.72700577091028
67.97593423272109,-90.99412881045569,54.509561194575795,-82.60755952752737
69.20624044964075,-85.41694330229367,56.229203564415236,-76.84647991070939
70.66595802849875,-79.21774438839891,56.82077191024817,-70.48164487177442
72.44834283445938,-73.66959282087294,58.127910873628196,-64.70492186796626
73.93101522150555,-67.49381786799016,58.51958200715195,-58.30115544069282
74.95957963260312,-61.3473593136292,60.335144597124966,-52.314166912431276
80.03916029888428,-64.72478103528906,62.577044156672336,-47.143349860204616
