2019-10-24 23:13:15.722574, 1, -3.92, 5.97, 6.64, 0.19, 1.12, -1.0, -0.02, 0.12, -0.18, 353.56, -23.44, -40.56
2019-10-24 23:13:15.722574, 1, -3.96, 5.76, 6.56, -0.25, 0.44, -2.06, -0.05, -0.09, -0.26, 353.62, -23.5, -40.56
2019-10-24 23:13:15.769847, 1, -3.99, 5.7, 6.55, 0.0, 0.0, -1.81, -0.07, -0.15, -0.27, 353.62, -23.5, -40.56
2019-10-24 23:13:15.769847, 1, -4.0, 5.68, 6.56, -0.37, -1.0, -0.75, -0.08, -0.16, -0.39, 353.69, -23.56, -40.56
2019-10-24 23:13:15.816255, 1, -4.01, 5.71, 6.48, -0.44, -1.25, -0.44, -0.08, -0.1, -0.25, 353.69, -23.56, -40.56
2019-10-24 23:13:15.816255, 1, -3.99, 5.78, 6.62, -0.19, -2.25, 0.5, -0.07, -0.06, -0.19, 353.69, -23.56, -40.56
2019-10-24 23:13:15.816255, 1, -3.98, 5.87, 6.69, -0.13, -2.75, 0.75, -0.07, 0.02, -0.13, 353.75, -23.5, -40.56
2019-10-24 23:13:15.859140, 1, -3.95, 5.89, 6.91, -0.25, -2.69, 0.5, -0.04, 0.04, 0.08, 353.75, -23.44, -40.56
2019-10-24 23:13:15.859140, 1, -3.96, 5.93, 7.03, -0.37, -2.19, 0.19, -0.06, 0.08, 0.19, 353.75, -23.44, -40.56
2019-10-24 23:13:15.902498, 1, -3.9, 5.88, 6.98, -0.31, -1.62, -0.06, -0.01, 0.03, 0.15, 353.75, -23.38, -40.56
2019-10-24 23:13:15.902498, 1, -3.87, 5.84, 6.98, -0.31, -0.81, -0.44, 0.01, 0.0, 0.15, 353.75, -23.38, -40.5
2019-10-24 23:13:15.947902, 1, -3.86, 5.67, 6.79, -0.62, -0.31, -0.94, 0.03, -0.17, -0.04, 353.81, -23.38, -40.5
2019-10-24 23:13:15.947902, 1, -3.87, 5.67, 6.82, -0.56, 0.0, -0.31, 0.02, -0.17, -0.01, 353.81, -23.38, -40.5
2019-10-24 23:13:15.947902, 1, -3.81, 5.75, 6.71, -0.75, 0.06, 0.75, 0.08, -0.08, -0.12, 353.75, -23.38, -40.5
2019-10-24 23:13:15.991818, 1, -3.78, 5.77, 6.62, -0.94, -0.25, 1.0, 0.09, -0.02, -0.15, 353.75, -23.38, -40.5
2019-10-24 23:13:15.991818, 1, -3.77, 5.87, 6.75, -0.94, -0.5, 1.12, 0.11, 0.02, -0.08, 353.75, -23.38, -40.5
2019-10-24 23:13:16.037068, 1, -3.77, 5.93, 6.87, -0.44, -1.0, 0.69, 0.11, 0.08, 0.02, 353.69, -23.31, -40.5
2019-10-24 23:13:16.037068, 1, -3.79, 5.95, 6.83, -0.19, -1.25, 0.31, 0.09, 0.12, 0.15, 353.75, -23.31, -40.5
2019-10-24 23:13:16.084570, 1, -3.83, 5.95, 6.96, 0.88, -0.94, -0.69, 0.04, 0.05, 0.13, 353.75, -23.31, -40.5
2019-10-24 23:13:16.084570, 1, -3.89, 5.81, 6.93, 0.62, -1.19, -1.31, -0.09, -0.1, 0.16, 353.81, -23.31, -40.5
2019-10-24 23:13:16.084570, 1, -3.98, 5.75, 7.01, 0.81, -0.06, -1.12, -0.1, -0.09, 0.17, 353.81, -23.31, -40.5
2019-10-24 23:13:16.130435, 1, -3.99, 5.61, 6.99, 0.0, 0.62, -0.94, -0.1, -0.23, 0.15, 353.81, -23.31, -40.44
2019-10-24 23:13:16.130435, 1, -4.02, 5.66, 6.91, 0.62, 1.37, 0.37, -0.13, -0.17, 0.06, 353.81, -23.38, -40.44
2019-10-24 23:13:16.173954, 1, -3.94, 5.72, 6.92, 0.13, 1.94, 1.0, -0.04, -0.11, 0.08, 353.81, -23.38, -40.44
2019-10-24 23:13:16.173954, 1, -3.85, 5.73, 6.76, -0.06, 2.12, 1.31, 0.04, -0.11, -0.07, 353.75, -23.38, -40.5
