0.4849624936227099,0.0
1.0006482402039483,0.0016200798828732753
1.543881555250219,0.0016200798828732753
2.109273598691841,-0.0015376978217727364
2.6830700098165785,-0.005944224554028243
3.32531568131518,0.016483488497447157
3.9650391428136773,0.03524653758169918
4.604781902160031,0.053339659658076036
5.250275240951786,0.07024249760110952
5.755382191314835,0.023829688951005207
6.260011391615598,-0.027517660694946836
6.747785785152817,-0.08154080237634004
7.12618445177009,-0.1309548610886767
7.482265490732821,-0.1778338192116352
7.714982953295079,-0.21186659222532994
7.956158256020604,-0.24739424509974997
8.219542064766214,-0.2870862505631265
8.51038996394734,-0.33221584803342347
8.823349180796187,-0.38178371843843345
9.266051339056762,-0.4704050522980566
9.695809961405114,-0.5530079520478814
10.122759845061474,-0.6359986024193173
10.560309320706866,-0.7230326044656704
11.062796333861316,-0.8264525922209888
11.585591517781621,-0.9257083591650511
12.0007142129901,-0.9357087488335488
12.396130057349062,-0.944820087971263
12.715572630413758,-0.953575539162289
12.993063380856675,-0.9626838874098028
13.253382357256056,-0.9720928675870131
13.482522721320723,-0.9810958170108903
13.641126551961353,-0.987327378488587
13.819630768142218,-0.9945592595375894
14.037437850030427,-1.0040689221049799
14.283615165789627,-1.0164535758417157
14.560719605684362,-1.0336932968312267
14.879348851737921,-1.058098603038945
15.248285782301352,-1.0908306423852716
15.758389224527491,-1.1665200875868267
16.265931240419754,-1.2412863524407582
16.77379465321545,-1.313837342783393
17.281895861359637,-1.384703798449014
17.812704725122344,-1.4534554289187154
18.37216681617339,-1.5141336663100002
18.962452243851175,-1.5735722834240935
19.578688422001008,-1.6472721735305358
20.18398002512932,-1.7196631272178773
20.63935533039124,-1.7615062396357786
21.08061396816929,-1.8006546519988353
21.499669299751076,-1.8368750905826314
21.90220865465526,-1.871667994724509
22.271145585218694,-1.9044000340708356
22.603609916879098,-1.936061359636445
22.902154335799178,-1.967439642479876
23.079610251909443,-1.9880661578258714
23.27951895829675,-2.011514662156155
23.51029672978728,-2.0396053275988373
23.95508614054018,-2.1170735264014393
24.39773473361618,-2.1911474968729965
24.83557083255776,-2.2585369179115133
25.281019336079655,-2.332120696380245
25.73204151365547,-2.4075959243293656
26.20173260315894,-2.487797323308351
26.70106026974909,-2.577010895647377
27.23026520008927,-2.6733745713413146
27.779222072472628,-2.7701704791878345
28.281709085627078,-2.8735904669431527
28.73928045769396,-2.9419749666872423
29.202664205339627,-3.0107321164560323
29.660151688508567,-3.0796755939152196
30.092531313143308,-3.1472298145868547
30.493752948461204,-3.213939441142661
30.880977956857635,-3.2800594678731523
31.237264708208226,-3.3432672090171422
31.585067106453863,-3.4054081567188104
31.855584162971034,-3.4518914885220418
32.137106382588385,-3.5009237243384264
32.44618181723977,-3.557203708220215
32.760454062499235,-3.6151102818653906
33.28838870361265,-3.7431237549399574
33.83728001718875,-3.878757306201525
34.40220510050515,-4.019608948980819
34.977702274854465,-4.163736800727577
35.57748508030089,-4.3126124876224825
36.07136815297021,-4.401921095701904
36.562656862947364,-4.4880181763049
37.03542574970634,-4.568745119947561
37.475429037288094,-4.642376418095894
37.87385801137801,-4.709479555362016
38.25009201663593,-4.77331742330681
38.58708624567404,-4.832011122615575
38.82939235243644,-4.877226176173328
39.09112757796631,-4.92663424964193
39.366554785461695,-4.978925738848501
39.841327462478084,-5.090195246479078
40.31864444441116,-5.204260392715907
40.82267883896082,-5.325268344693087
41.34010985893879,-5.449492541878958
41.709566085478386,-5.545040418711872
42.04007028829261,-5.633227904590931
42.340457585288554,-5.715517283045892
42.621378950179896,-5.793793404048229
42.89128011164099,-5.869608372979825
43.09549919937448,-5.928669038487444
43.32389910012656,-5.995241538592775
43.57113999635764,-6.068196088331939
43.83397576663095,-6.147300676486344
44.121047825083494,-6.23506741254478
44.55691528350013,-6.413918560682202
44.99714748406953,-6.604241626281275
45.45212660745874,-6.808621911826055
45.916341549128205,-7.019590042526502
